dish_id, total_calories, total_mass, total_fat, total_carb, total_protein, ingredients
dish_1562690144, 645.762329, 354.000000, 48.078743, 8.460017, 43.366230, cherry tomatoes; lime; pepper; mixed greens; chicken apple sausage; olive oil; cucumbers; onions; scrambled eggs; vinegar; bacon; salt; lettuce
dish_1558461760, 10.980000, 61.000000, 0.122000, 2.379000, 0.549000, cherry tomatoes
dish_1559751744, 227.329987, 188.000000, 13.007999, 10.704000, 15.712000, eggs; berries
dish_1562097673, 345.657349, 307.000000, 29.935171, 24.260704, 32.704060, beets; parsley; arugula; vinegar; artichokes; mustard; lettuce; snow peas; garlic; bell peppers; olive oil; white beans; fish; carrot; chive; pepper; onions; salt; lime; wheat berry
dish_1564086778, 645.801453, 437.000000, 25.345335, 65.734329, 41.446186, salt; bok choy; chard; spinach (raw); pork; olive oil; parsley; lemon juice; cheese pizza; chive; carrot; chicken; cheese; white rice; pasta; corn on the cob; cherry tomatoes; brown rice; pepper; sugar; soy sauce; onions; rosemary; basil; garlic; pesto; caesar salad
dish_1551306339, 209.309998, 106.000000, 8.570999, 23.296001, 9.622000, corn; white rice; bacon
dish_1563207389, 337.270020, 327.000000, 13.830001, 37.936996, 15.290001, pineapple; sweet potato; olive oil; scrambled eggs; egg whites; grapes; yam
dish_1550785876, 145.000000, 58.000000, 8.700001, 0.000000, 15.080000, beef
dish_1567537387, 72.552467, 137.000000, 4.421021, 7.681212, 1.721936, onions; bell peppers; cucumbers; lettuce; feta cheese; cantaloupe; vinaigrette; olives; cherry tomatoes
dish_1567022338, 507.243011, 463.000000, 16.400000, 19.279001, 69.154999, carrot; bell peppers; chicken; parmesan cheese; onions; cherry tomatoes; olives
dish_1550706237, 132.699997, 50.000000, 2.100000, 21.150000, 6.750000, bread
dish_1560368815, 400.337677, 442.000000, 33.127270, 21.281317, 11.468402, mixed greens; carrot; arugula; mustard; garlic; radishes; blueberries; eggplant; vinegar; tofu; spinach (raw); olive oil; pumpkin seeds; asparagus; salt; lettuce
dish_1561405934, 287.331848, 243.000000, 11.362256, 21.346516, 25.268143, cucumbers; olive oil; soy sauce; green onions; salt; carrot; cheese pizza; pepper; chicken; lettuce; cherry tomatoes; green beans; spinach (raw); ginger; lime; onions; mixed greens; garlic; broccoli; white rice; vinegar
dish_1563206409, 443.463837, 277.000000, 33.371906, 4.392429, 29.678574, scrambled eggs; cheese
dish_1563208094, 160.311234, 111.000000, 6.387736, 24.817924, 1.361321, yam; sweet potato; olive oil
dish_1564774773, 50.136581, 90.000000, 2.546341, 6.146341, 2.107317, broccoli; olive oil
dish_1550775126, 219.750000, 175.000000, 6.776999, 40.980000, 2.781000, berries; banana; potato chips
dish_1551378490, 117.113998, 138.000000, 0.447000, 25.874001, 4.475000, asparagus; banana; bean(seed)
dish_1563564760, 341.852448, 243.000000, 16.774696, 27.887177, 23.540035, eggs; croutons; mushroom; olive oil; ground turkey; kale; salt; chive; carrot; garlic; white rice; corn on the cob; parmesan cheese; cream; onions; celery; caesar dressing; thyme
dish_1565031338, 296.240448, 215.000000, 16.466574, 8.770726, 27.085739, beef; orange juice; white rice; soy sauce; salt; vinegar; kale; olive oil; onions; caesar salad; garlic; chili; broccoli; green onions
dish_1560961179, 153.919998, 104.000000, 11.440000, 1.664000, 10.400001, scrambled eggs
dish_1558030182, 67.759995, 88.000000, 0.088000, 14.960000, 1.760000, potatoes
dish_1563551397, 365.530640, 302.000000, 25.054745, 10.936724, 24.612400, salt; pepper; brussels sprouts; olive oil; scrambled eggs
dish_1564518850, 194.326996, 119.000000, 7.021000, 29.155001, 4.879000, frozen yogurt
dish_1550862681, 68.089996, 124.000000, 0.565000, 16.658001, 0.892000, banana; apple; tomatoes
dish_1564689168, 352.946991, 339.000000, 27.541552, 17.726831, 15.081212, lime; parsley; blueberries; vinegar; arugula; mustard; onions; almonds; mixed greens; carrot; salt; pears; garlic; pepper; spinach (raw); tofu; lemon juice; cucumbers; olive oil; chickpeas; cherry tomatoes; lettuce
dish_1565797699, 128.928864, 171.000000, 5.043742, 20.419321, 2.852000, berries; vinaigrette; granola; blackberries; mixed greens; watermelon; raspberries
dish_1561996750, 29.670000, 43.000000, 0.086000, 7.740000, 0.301000, grapes
dish_1568060646, 31.480000, 97.000000, 0.280000, 6.473001, 1.738000, mixed greens; onions
dish_1559845018, 302.425995, 175.000000, 18.065001, 29.681999, 10.208000, almonds; mandarin oranges; potatoes
dish_1562183175, 290.282440, 324.000000, 15.717025, 32.917038, 7.615252, arugula; blueberries; vinegar; spinach (raw); parsley; roasted potatoes; pepper; chard; green beans; mushroom; mustard; olive oil; almonds; salt; carrot; walnuts
dish_1564083534, 309.061981, 307.000000, 18.611000, 13.395000, 24.459997, cherry tomatoes; grilled chicken; olives; bell peppers
dish_1565382969, 13.110001, 57.000000, 0.228000, 2.052000, 1.653000, spinach (raw)
dish_1550712913, 46.720001, 64.000000, 3.072000, 1.216000, 5.120000, tofu
dish_1559846311, 114.972008, 201.000000, 0.201000, 30.551998, 0.804000, pears
dish_1565810205, 126.965538, 153.000000, 9.058967, 4.217971, 10.675750, salt; lettuce; carrot; olive oil; mustard; tofu; vinegar; arugula; mixed greens; pumpkin seeds
dish_1551378099, 18.850000, 65.000000, 0.195000, 5.850000, 0.715000, lemon
dish_1556575499, 103.299995, 152.000000, 6.882000, 10.618000, 2.868000, olives; brussels sprouts; celery
dish_1562945851, 91.265320, 150.000000, 2.278645, 17.553192, 1.740000, vinaigrette; cantaloupe; granola; blackberries; berries; mixed greens; raspberries; honeydew melons
dish_1567106594, 15.840000, 88.000000, 0.176000, 3.432000, 0.792000, cherry tomatoes
dish_1551235171, 3.920000, 14.000000, 0.056000, 0.742000, 0.308000, mixed greens
dish_1561666897, 532.508606, 402.000000, 22.036610, 54.080101, 34.528744, carrot; chicken; basil; lemon juice; vinegar; pork; bok choy; parsley; salt; cucumbers; onions; sugar; mixed greens; caesar salad; garlic; cherry tomatoes; pepper; corn on the cob; brown rice; chard; white rice; olive oil; soy sauce; chive; rosemary; lettuce; cheese pizza; lime
dish_1561661972, 12.090000, 39.000000, 0.039000, 2.730000, 0.702000, green beans
dish_1558722906, 95.489998, 90.000000, 2.160000, 19.799999, 2.790000, corn on the cob
dish_1550876249, 82.500000, 50.000000, 1.800000, 0.000000, 15.500000, chicken
dish_1557853314, 115.413002, 93.000000, 0.186000, 27.341999, 1.488000, yam
dish_1562963246, 324.397980, 122.000000, 11.467999, 40.870003, 13.664001, cheese pizza
dish_1560366998, 39.600002, 131.000000, 0.173000, 9.648001, 0.823000, honeydew melons; cherry tomatoes
dish_1551374982, 149.529999, 164.000000, 6.168000, 18.822001, 7.158000, bacon; broccoli; kiwi
dish_1565896745, 368.540344, 244.000000, 25.222511, 10.737839, 27.187071, pepper; arugula; salt; garlic; walnuts; cauliflower; vinegar; steak; chard; blueberries; wheat berry; olive oil; kale; mustard; lime
dish_1550862908, 27.360001, 48.000000, 0.144000, 6.720000, 0.336000, berries
dish_1567714934, 734.429993, 537.000000, 39.152000, 19.838001, 78.283997, parmesan cheese; caesar dressing; avocado; mixed greens; chicken; olives
dish_1564777986, 372.230896, 221.000000, 18.809000, 21.323952, 28.163883, cheese pizza; broccoli; olive oil; spinach (cooked); shallots; onions; vinegar; salt; millet; bok choy; beef
dish_1568132561, 273.523987, 177.000000, 15.403999, 19.736000, 15.110001, berries; turkey bacon; bacon
dish_1551564423, 7.380000, 18.000000, 0.036000, 1.800000, 0.162000, carrot
dish_1560526472, 113.672775, 114.000000, 8.288130, 9.571251, 2.058025, salt; carrot; tomatoes; olive oil; almonds; mustard; parsley; mustard greens; vinegar; blueberries; spinach (raw); cucumbers; berries; garlic
dish_1566242234, 289.309998, 363.000000, 5.446000, 15.791000, 43.513992, carrot; tuna; onions; cherry tomatoes; olives
dish_1563565683, 65.742775, 63.000000, 7.585437, 2.142221, 8.658039, olive oil; chard; cherry tomatoes; fish; chive; shallots; garlic; parsley; lemon juice; kale; salt; wheat berry
dish_1558459528, 11.520000, 64.000000, 0.128000, 2.496000, 0.576000, cherry tomatoes
dish_1551377782, 86.360001, 127.000000, 1.778000, 15.240000, 3.048000, oatmeal
dish_1561578839, 362.154694, 214.000000, 14.811577, 43.354206, 14.903948, vinegar; mustard; cheese pizza; salt; walnuts; broccoli; pepper; olive oil; chard; arugula; blueberries
dish_1562787817, 348.898071, 184.000000, 20.615570, 16.096539, 24.512394, pepper; apple; arugula; brown rice; pilaf; parsley; garlic; shallots; olive oil; cherry tomatoes; salt; broccoli; pork; basil; lemon juice; onions; mustard greens; cranberries; vinegar; bulgur
dish_1550796763, 68.730003, 153.000000, 0.279000, 17.559999, 0.991000, orange; apple; cantaloupe
dish_1560367296, 184.383316, 362.000000, 11.224784, 18.360016, 13.026852, beets; mustard; tofu; vinegar; fish; lettuce; asparagus; mixed greens; country rice; garlic; salt; green onions; onions; olive oil; arugula; mushroom; cherry tomatoes; pumpkin seeds; honeydew melons; carrot; cucumbers
dish_1567629129, 334.049988, 294.000000, 11.084000, 46.143002, 14.367001, pineapple; caesar salad; cheese pizza
dish_1551565464, 19.740000, 42.000000, 0.042000, 5.040000, 0.378000, orange
dish_1560369421, 413.946655, 411.000000, 31.057137, 29.280058, 43.318707, pork; eggplant; pepper; fish; country rice; salt; garlic; broccoli; basil; shallots; green onions; olive oil; vinegar; brown rice; cherry tomatoes; white rice; asparagus; onions; parsley; lemon juice
dish_1565981769, 23.104424, 47.000000, 0.556065, 4.636088, 0.417585, pepper; olive oil; carrot; salt
dish_1557862783, 442.979980, 258.000000, 24.919001, 3.850000, 50.416000, cauliflower; steak; chicken
dish_1551375252, 109.209991, 218.000000, 0.479000, 26.480000, 3.007000, brussels sprouts; orange; berries
dish_1551124157, 143.059998, 164.000000, 7.399000, 11.892000, 7.489000, oatmeal; tomatoes; scrambled eggs
dish_1558549086, 73.150002, 95.000000, 0.095000, 16.150000, 1.900000, potatoes
dish_1551376850, 44.459999, 78.000000, 0.234000, 10.920000, 0.546000, berries
dish_1550712877, 618.472046, 172.000000, 51.180000, 15.851999, 28.148001, sausage; mixed greens; nuts
dish_1562945131, 37.323902, 67.000000, 1.895610, 4.575610, 1.568780, broccoli; olive oil
dish_1562784242, 85.120003, 32.000000, 3.104000, 10.560000, 3.520000, pizza
dish_1564685406, 367.647400, 192.000000, 26.060642, 7.318961, 26.831778, bell peppers; steak; cherry tomatoes; vinegar; ketchup; spinach (raw); pepper; onions; lime; lettuce; mixed greens; olive oil; cucumbers; salt; millet
dish_1562611878, 286.894592, 311.000000, 16.662100, 28.178411, 9.673808, chickpeas; parsley; salt; broccoli; olive oil; mustard greens; squash; arugula; vinegar; pepper
dish_1561579845, 307.264221, 163.000000, 14.719878, 4.394568, 36.616074, wheat berry; rosemary; onions; butter; white wine; pepper; spinach (cooked); garlic; millet; bok choy; beef; arugula; cream; oregano; thyme; olive oil; lemon juice; salt; shallots; chicken; mushroom; vinegar; basil
dish_1563381486, 339.731995, 180.000000, 19.908001, 27.036001, 13.500000, turkey bacon; roasted potatoes
dish_1560543505, 66.180000, 172.000000, 2.282000, 9.771001, 3.129000, tomatoes; caesar salad
dish_1559844928, 66.220001, 86.000000, 0.086000, 14.620000, 1.720000, potatoes
dish_1551389551, 2400.780029, 133.000000, 27.552002, 732.300049, 90.181999, corn; lemon; avocado
dish_1550705288, 77.000000, 100.000000, 0.100000, 17.000000, 2.000000, potatoes
dish_1563555100, 190.920013, 186.000000, 12.467999, 7.712000, 11.792000, cantaloupe; scrambled eggs
dish_1562945332, 246.650803, 325.000000, 8.793273, 18.078327, 23.961720, chia seeds; broccoli; greek yogurt; egg whites; olive oil; milk
dish_1558721700, 19.040001, 56.000000, 0.112000, 4.480000, 0.448000, cantaloupe
dish_1561146781, 300.100006, 223.000000, 1.655000, 63.770000, 9.783001, bagels; apple
dish_1564601470, 15.841000, 73.000000, 0.073000, 3.723000, 0.511000, turnips
dish_1551141892, 5.040000, 18.000000, 0.072000, 0.954000, 0.396000, mixed greens
dish_1551378829, 6.324000, 31.000000, 0.031000, 1.209000, 0.682000, asparagus
dish_1559246053, 251.045990, 494.000000, 0.822000, 63.925999, 3.730000, cauliflower; orange; berries; pears
dish_1562096608, 176.712036, 163.000000, 13.218136, 14.911697, 13.094923, salt; vinegar; green beans; snow peas; olive oil; onions; mixed greens; artichokes; lime; bell peppers; chive; fish; white beans; beets; arugula; parsley; garlic; pepper; quinoa
dish_1565711527, 484.807251, 302.000000, 32.015488, 33.928150, 18.478689, salt; pepper; brussels sprouts; scrambled eggs; olive oil; hash browns
dish_1560453412, 591.078430, 631.000000, 15.838277, 63.241493, 49.472755, salmon; kimchi; olive oil; spinach (raw); squash; wheat berry; thyme; basil; rosemary; zucchini; tomatoes; chicken; garlic; green beans; pepper; arugula; brown rice; wild rice; parsley; lemon juice; salt
dish_1565123881, 406.821747, 515.000000, 19.355543, 31.001900, 30.063168, caesar salad; olive oil; onions; cheese pizza; zucchini; spinach (cooked); millet; shallots; bok choy; salt; beef; chayote squash; vinegar
dish_1563996656, 376.620392, 284.000000, 23.858444, 15.655681, 26.991686, carrot; cilantro; garlic; shallots; pepper; jalapenos; brown rice; vinegar; caesar salad; steak; olive oil; tatsoi; lemon juice; parsley; salt
dish_1566931548, 154.980011, 253.000000, 10.385001, 15.525999, 4.434000, mixed greens; olives; broccoli
dish_1561661552, 394.725677, 325.000000, 11.388464, 46.265839, 25.610855, garlic; soy sauce; salt; bok choy; cucumbers; pork; broccoli; pepper; white rice; sugar
dish_1562009314, 99.567535, 195.000000, 2.494945, 17.291681, 6.528783, brussels sprouts; salt; pepper; olive oil
dish_1561392459, 395.225983, 275.000000, 28.110001, 11.667999, 23.690001, strawberries; sausage; scrambled eggs; broccoli
dish_1550771562, 107.200005, 20.000000, 7.000000, 10.599999, 1.400000, potato chips
dish_1561480460, 285.402008, 277.000000, 14.575000, 25.524000, 14.547001, pineapple; scrambled eggs; turkey bacon; berries
dish_1562094694, 134.596008, 142.000000, 11.607294, 7.249883, 2.246118, green beans; vinegar; cherry tomatoes; mixed greens; carrot; garlic; salt; parsley; olive oil; cucumbers
dish_1565895808, 51.801750, 99.000000, 2.571525, 6.756750, 1.737450, green beans; olive oil
dish_1560888817, 47.939999, 34.000000, 2.312000, 6.120000, 0.714000, roasted potatoes
dish_1551225609, 32.239998, 62.000000, 0.124000, 8.680000, 0.186000, apple
dish_1563475826, 74.279999, 176.000000, 0.176000, 18.959999, 0.880000, honeydew melons; pineapple
dish_1563550950, 183.169998, 93.000000, 13.900000, 1.458000, 12.330000, scrambled eggs; bacon; cheese
dish_1562959700, 315.413727, 153.000000, 14.441155, 16.890980, 27.910999, pork; pepper; white rice; soy sauce; garlic; bok choy; salt; sugar
dish_1558458541, 294.830994, 51.000000, 25.245001, 11.577000, 11.424001, almonds
dish_1566414780, 807.416321, 651.000000, 35.501945, 33.422516, 102.633827, wheat berry; chicken; cream; oregano; green beans; lemon juice; olive oil; thyme; onions; garlic; white wine; fish; pepper; caesar salad; arugula; mushroom; butter; green onions; rosemary; basil; shallots; country rice; roasted potatoes; salt
dish_1567785130, 76.690483, 59.000000, 4.110968, 9.080290, 1.888000, raspberries; vinaigrette; granola; blackberries; mixed greens
dish_1563567319, 398.630829, 382.000000, 45.994236, 12.989340, 52.497948, fish; cherry tomatoes; salt; wheat berry; chard; kale; lemon juice; parsley; garlic; shallots; olive oil; chive
dish_1558375833, 317.032013, 92.000000, 25.116001, 3.864000, 17.756001, sausage
dish_1561576074, 374.545380, 216.000000, 19.081562, 24.043354, 25.967587, beef; cheese pizza; white wine; olives; lemon juice; thyme; rosemary; arugula; olive oil; onions; mushroom; spinach (cooked); roasted potatoes; shallots; oregano; garlic; bok choy; millet; chicken; pepper; wheat berry; vinegar; parmesan cheese; butter; cream; basil; cherry tomatoes; salt
dish_1561737776, 375.299988, 139.000000, 11.120001, 56.017002, 12.954802, bagels; cream cheese
dish_1564778057, 575.185059, 377.000000, 33.986801, 35.539471, 31.990742, bok choy; garlic; green onions; soy sauce; cabbage; rice noodles; onions; mustard; walnuts; blue cheese; salt; shallots; spinach (cooked); broccoli; millet; carrot; beef; vinegar; olive oil; cheese pizza; lettuce; radishes; mixed greens
dish_1566330466, 377.425903, 283.000000, 16.740232, 25.284510, 30.161400, beef; bok choy; millet; fried rice; vinegar; onions; olive oil; shallots; spinach (cooked); salt; cauliflower
dish_1551222527, 15.000000, 60.000000, 0.180000, 3.000000, 1.080000, cauliflower
dish_1563823423, 700.530396, 441.000000, 36.734417, 15.258248, 77.780296, white rice; cauliflower; soy sauce; caesar salad; steak; spinach (raw); tofu; garlic; green onions; broccoli; salt; chicken; ginger; green beans; wheat berry; vinegar; olive oil; lime
dish_1563464457, 158.990005, 163.000000, 7.518000, 16.837999, 7.252000, watermelon; bacon; berries
dish_1550788957, 25.840000, 76.000000, 0.532000, 5.168000, 0.532000, tomatoes
dish_1559925037, 54.099998, 10.000000, 4.200000, 0.140000, 3.700000, bacon
dish_1565898432, 450.224976, 282.000000, 25.761126, 11.596747, 40.696297, shallots; blueberries; arugula; green beans; ginger; spinach (raw); brown rice; jalapenos; chard; olive oil; mustard; walnuts; chili; lime; garlic; cilantro; salmon; bok choy; beef; vinegar; pepper; lemon juice; onions; salt; spinach (cooked); millet
dish_1566328961, 605.817810, 308.000000, 24.900572, 39.994911, 52.083549, bell peppers; shallots; garlic; jalapenos; spinach (raw); olive oil; cheese pizza; pepper; spinach (cooked); millet; bok choy; beef; vinegar; onions; salt; tomatoes; chicken
